violation_address,quadrant,zipcode,lat,long
716 L ST SE,SE,20003,38.87775,-76.995577
717 KENYON ST NW,NW,20010,38.930209,-77.024345
717 S ST NW,NW,20001,38.914262,-77.022641
718 LAMONT ST NW,NW,20010,38.930783,-77.024483
718 31ST ST SE,SE,20019,38.879431,-76.962857
720 QUEBEC PL NW,NW,20010,38.936064,-77.021737
721 DELAFIELD ST NE,NE,20017,38.949277,-76.996233
722 QUEBEC PL NW,NW,20010,38.936048,-77.021821
737 LONGFELLOW ST NW,NW,20011,38.957656,-77.023499
760 CHESAPEAKE ST SE,SE,20032,38.829375,-76.994296
808 CHESAPEAKE ST SE,SE,20032,38.829413,-76.99352
809 NEW JERSEY AVE SE,SE,20003,38.880465,-77.006848
812 CHESAPEAKE ST SE,SE,20032,38.829451,-76.992973
826 20TH ST NE,NE,20002,38.900977,-76.975465
836 48TH ST NE,NE,20019,38.900928,-76.933998
851 YUMA ST SE,SE,20032,38.831971,-76.992414
915 L ST NW,NW,20001,38.904447,-77.025115
920 H ST NE,NE,20002,38.900423,-76.992917
1007 I ST SE,SE,20003,38.879085,-76.992268
1019 4TH ST NE,NE,20002,38.90336,-77.000349
1021 48TH ST NE,NE,20019,38.903676,-76.933487
1019 BLADENSBURG RD NE,NE,20002,38.902823,-76.981546
1027 16TH ST NE,NE,20002,38.903773,-76.981814
1109 19TH ST NE,NE,20002,38.904424,-76.975918
1126 11TH ST NW,NW,20001,38.905161,-77.027377
1135 16TH ST NE,NE,20002,38.905146,-76.980995
1150 17TH ST NE,NE,20002,38.90546,-76.979248
1152 OATES ST NE,NE,20002,38.905898,-76.988767
1164 BLADENSBURG RD NE,NE,20002,38.905211,-76.980395
1175 46TH PL SE,SE,20019,38.877494,-76.932181
1200 PENN ST NE,NE,20002,38.906601,-76.987267
1204 PENN ST NE,NE,20002,38.906554,-76.987155
1209 30TH ST SE,SE,20019,38.875177,-76.965017
1215 RANDOLPH ST NW,NW,20011,38.938831,-77.028561
1222 NEAL ST NE,NE,20002,38.904336,-76.987813
1230 23RD ST NW,NW,20037,38.906031,-77.050488
1250 23RD ST NW,NW,20037,38.906596,-77.050495
1234 34TH ST NW,NW,20007,38.906293,-77.068016
1242 11TH ST NW,NW,20001,38.906933,-77.027298
1253 MOUNT OLIVET RD NE,NE,20002,38.909345,-76.983301
1256 NEW JERSEY AVE NW,NW,20001,38.907111,-77.015815
1275 MEIGS PL NE,NE,20002,38.907258,-76.984204
1277 16TH ST NE,NE,20002,38.907252,-76.979597
1300 ADAMS ST NE,NE,20018,38.920166,-76.985794
1301 RIDGE PL SE,SE,20020,38.868658,-76.9866
1120 HOLBROOK TER NE,NE,20002,38.907861,-76.986933
1318 Q ST NW,NW,20009,38.910914,-77.030464
1319 SOUTH CAPITOL ST SW,SW,20003,38.873923,-77.009518
1320 MISSISSIPPI AVE SE,SE,20032,38.840163,-76.987457
1327 RIGGS ST NW,NW,20009,38.913493,-77.030896
1331 FORT STEVENS DR NW,NW,20011,38.964853,-77.031459
1371 PEABODY ST NW,NW,20011,38.963387,-77.032798
1400 29TH ST SE,SE,20020,38.872651,-76.966161
1409 11TH ST NW,NW,20001,38.90888,-77.026811
1408 WISCONSIN AVE NW,NW,20007,38.908098,-77.06388
1410 QUINCY ST NW,NW,20011,38.937742,-77.033608
1416 QUINCY ST NW,NW,20011,38.937759,-77.033987
1418 9TH ST NW,NW,20001,38.90925,-77.024212
1421 BELMONT ST NW,NW,20009,38.920769,-77.032861
1425 P ST NW,NW,20005,38.90986,-77.032953
1441 U ST NW,NW,20009,38.917218,-77.033443
1446 FAIRMONT ST NW,NW,20009,38.924243,-77.033669
1452 D ST NE,NE,20002,38.894943,-76.983848
1362 E ST SE,SE,20003,38.883022,-76.98579
1509 W ST SE,SE,20020,38.863581,-76.98344
1511 W ST SE,SE,20020,38.86356,-76.983353
1515 OGDEN ST NW,NW,20010,38.936122,-77.03492
1515 RHODE ISLAND AVE NE,NE,20018,38.925958,-76.981971
1521 V ST SE,SE,20020,38.864355,-76.982932
1526 V ST SE,SE,20020,38.864724,-76.982715
1543 6TH ST NW,NW,20001,38.91077,-77.019616
1575 SPRING PL NW,NW,20010,38.936969,-77.035939
1600 28TH PL SE,SE,20020,38.87051,-76.966553
1600 MARYLAND AVE NE,NE,20002,38.901701,-76.98082
1601 17TH PL SE,SE,20020,38.87058,-76.98015
1601 NORTH CAROLINA AVE NE,NE,20002,38.892845,-76.982016
1601 SHEPHERD ST NW,NW,20011,38.939917,-77.036865
1603 28TH ST SE,SE,20020,38.870343,-76.967994
1603 ISHERWOOD ST NE,NE,20002,38.895297,-76.981924
1606 K ST NE,NE,20002,38.902732,-76.980979
1611 17 SE,SE,20020,38.870109,-76.980628
1611 17TH ST SE,SE,20020,38.870268,-76.981088
1613 17TH ST SE,SE,20020,38.870264,-76.98126
1615 17TH ST SE,SE,20020,38.870135,-76.98147
1619 17TH ST SE,SE,20020,38.869988,-76.981076
1613 29TH ST SE,SE,20020,38.870202,-76.966008
1613 LINCOLN RD NE,NE,20002,38.911656,-77.008654
1614 17TH ST NW,NW,20009,38.911664,-77.03881
1615 KENYON ST NW,NW,20010,38.929982,-77.038581
1622 19TH ST SE,SE,20020,38.869899,-76.977115
1621 MASSACHUSETTS AVE SE,SE,20003,38.88593,-76.981633
1622 19TH ST NW,NW,20009,38.911859,-77.04373
1631 6TH ST NW,NW,20001,38.912008,-77.019579
1635 6TH ST NW,NW,20001,38.91216,-77.019602
1641 TRINIDAD AVE NE,NE,20002,38.906929,-76.983335
1642 K ST NE,NE,20002,38.902728,-76.9798
1652 WEST VIRGINIA AVE NE,NE,20002,38.909293,-76.987481
1665 LAMONT ST NW,NW,20010,38.931281,-77.03798
1708 16TH ST NW,NW,20009,38.913016,-77.036907
1717 17TH ST NW,NW,20009,38.913177,-77.038228
1720 R ST SE,SE,20020,38.869679,-76.979958
1721 Q ST SE,SE,20020,38.870577,-76.979756
1725 29TH ST SE,SE,20020,38.868724,-76.966037
939 LONGFELLOW ST NW,NW,20011,38.957596,-77.027208
1728 W ST SE,SE,20020,38.862919,-76.97961
1729 T ST NW,NW,20009,38.915796,-77.039755
1741 P ST NW,NW,20036,38.909862,-77.040428
1749 T ST NW,NW,20009,38.915833,-77.040535
1751 WILLARD ST NW,NW,20009,38.916454,-77.040362
1814 I ST NE,NE,20002,38.901762,-76.97723
1820 IRVING ST NE,NE,20018,38.929421,-76.977982
1825 KENDALL ST NE,NE,20002,38.911903,-76.986074
1825 VERNON ST NW,NW,20009,38.917228,-77.042603
1828 Q ST SE,SE,20020,38.871033,-76.977965
1835 16TH ST NW,NW,20009,38.915261,-77.036134
1837 GOOD HOPE RD SE,SE,20020,38.865398,-76.978486
1855 GOOD HOPE RD SE,SE,20020,38.865285,-76.978132
1901 C ST SE,SE,20003,38.885136,-76.976592
1901 CAPITOL AVE NE,NE,20002,38.91166,-76.984931
1901 I ST NE,NE,20002,38.901915,-76.975862
1901 LINCOLN RD NE,NE,20002,38.915752,-77.00733
1903 LINCOLN RD NE,NE,20002,38.915911,-77.007261
1907 15TH ST NW,NW,20009,38.916221,-77.034141
1919 I ST NE,NE,20002,38.902098,-76.975412
1919 19TH ST NW,NW,20009,38.916371,-77.043277
1921 19TH ST NW,NW,20009,38.916503,-77.043357
1921 ROSEDALE ST NE,NE,20002,38.896576,-76.976378
1923 18TH ST SE,SE,20020,38.866557,-76.979275
902 21ST ST NE,NE,20002,38.903107,-76.974485
1106 21ST ST NE,NE,20002,38.904594,-76.974737
1118 21ST ST NE,NE,20002,38.905085,-76.974983
1911 MARYLAND AVE NE,NE,20002,38.903027,-76.975178
2000 MARYLAND AVE NE,NE,20002,38.903541,-76.975926
2001 MARYLAND AVE NE,NE,20002,38.903121,-76.974906
2002 MARYLAND AVE NE,NE,20002,38.903745,-76.975875
2004 MARYLAND AVE NE,NE,20002,38.903669,-76.975665
2018 MARYLAND AVE NE,NE,20002,38.904227,-76.975107
2060 WEST VIRGINIA AVE NE,NE,20002,38.915309,-76.980866
2121 1ST ST SW,SW,20024,38.864141,-77.012477
2100 15TH ST SE,SE,20020,38.864444,-76.983574
2111 18TH ST SE,SE,20020,38.863648,-76.979248
2136 O ST NW,NW,20037,38.908353,-77.048015
2143 NEWPORT PL NW,NW,20037,38.908072,-77.048197
2510 22ND ST NE,NE,20018,38.922934,-76.974413
2204 14TH ST NW,NW,20009,38.919439,-77.032335
2207 16TH ST SE,SE,20020,38.863243,-76.982976
2217 M ST NE,NE,20002,38.905423,-76.972459
2215 MINNESOTA AVE SE,SE,20020,38.871539,-76.974059
2305 RHODE ISLAND AVE NE,NE,20018,38.930089,-76.973147
2356 40TH ST NW,NW,20007,38.922249,-77.079151
2359 ONTARIO RD NW,NW,20009,38.92162,-77.039828
2401 ONTARIO RD NW,NW,20009,38.921758,-77.039863
2433 SHANNON PL SE,SE,20020,38.862863,-76.99474
2500 41ST ST NW,NW,20007,38.922848,-77.080902
2506 N ST SE,SE,20019,38.875347,-76.968778
2523 13TH ST NW,NW,20009,38.923183,-77.029342
2604 29TH ST SE,SE,20020,38.858953,-76.964996
2608 UNIVERSITY PL NW,NW,20009,38.923878,-77.034339
2634 TUNLAW RD NW,NW,20007,38.924624,-77.07624
2637 30TH ST SE,SE,20020,38.858415,-76.964536
2649 PARK PL SE,SE,20020,38.871353,-76.969327
2649 Q ST SE,SE,20020,38.870531,-76.969329
2655 41ST ST NW,NW,20007,38.924508,-77.080038
2727 FAIRLAWN AVE SE,SE,20019,38.875584,-76.968395
2800 WISCONSIN AVE NW,NW,20007,38.926434,-77.073522
2801 ALABAMA AVE SE,SE,20020,38.859738,-76.967707
2806 POMEROY RD SE,SE,20020,38.855574,-76.995347
2808 POMEROY RD SE,SE,20020,38.855621,-76.995452
2815 MINNESOTA AVE SE,SE,20019,38.875164,-76.966824
2819 MINNESOTA AVE SE,SE,20019,38.875229,-76.966729
2840 LANGSTON PL SE,SE,20020,38.855604,-76.972728
2844 LANGSTON PL SE,SE,20020,38.855501,-76.972987
2846 MYRTLE AVE NE,NE,20018,38.932179,-76.964714
2850 LANGSTON PL SE,SE,20020,38.855277,-76.973081
2900 NASH PL SE,SE,20019,38.876296,-76.96793
2901 NASH PL SE,SE,20019,38.875975,-76.968281
2905 NASH PL SE,SE,20019,38.875932,-76.968174
2908 LANGSTON PL SE,SE,20020,38.854937,-76.973455
2912 LANGSTON PL SE,SE,20020,38.854799,-76.973591
2920 LANGSTON PL SE,SE,20020,38.854681,-76.973852
2924 NELSON PL SE,SE,20019,38.876492,-76.966519
2929 PENNSYLVANIA AVE SE,SE,20020,38.870945,-76.965123
3011 20TH ST NE,NE,20018,38.928558,-76.975889
190 CHESAPEAKE ST SW,SW,20032,38.82846,-77.012214
3064 30TH ST SE,SE,20020,38.851486,-76.964083
3113 BUENA VISTA TER SE,SE,20020,38.851772,-76.965955
3117 11TH ST NW,NW,20010,38.92924,-77.027385
3141 N ST NW,NW,20007,38.906935,-77.062679
3218 WISCONSIN AVE NW,NW,20016,38.932576,-77.07294
3220 12TH ST NE,NE,20017,38.930254,-76.991007
3301 C ST SE,SE,20019,38.885821,-76.959499
3317 15TH ST SE,SE,20032,38.844813,-76.983524
3321 13TH ST SE,SE,20032,38.842598,-76.989153
3432 CONNECTICUT AVE NW,NW,20008,38.935228,-77.058771
3450 EADS ST NE,NE,20019,38.895589,-76.955782
3463 MINNESOTA AVE SE,SE,20019,38.885199,-76.956028
3465 MINNESOTA AVE SE,SE,20019,38.885251,-76.956005
3511 11TH ST NW,NW,20010,38.93333,-77.028298
3519 13TH ST NW,NW,20010,38.933363,-77.029367
3533 14TH ST NW,NW,20010,38.935892,-77.032463
3538 6TH ST NW,NW,20010,38.934057,-77.022256
3606 14TH ST NW,NW,20010,38.936568,-77.033007
3654 NEW HAMPSHIRE AVE NW,NW,20010,38.935568,-77.025371
3707 WOODLEY RD NW,NW,20016,38.932126,-77.073301
3715 BRANDYWINE ST NW,NW,20016,38.949917,-77.073424
3900 TUNLAW RD NW,NW,20007,38.925323,-77.077889
3901 MARTIN LUTHER KING JR AVE SW,SW,20032,38.833629,-77.008747
3915 R ST SE,SE,20020,38.866107,-76.948353
3918 14TH ST NW,NW,20011,38.939163,-77.033025
3927 GEORGIA AVE NW,NW,20011,38.939462,-77.024588
3928 1ST ST SE,SE,20032,38.831723,-77.005569
3945 CONNECTICUT AVE NW,NW,20008,38.940624,-77.060965
4010 3RD ST SE,SE,20032,38.830427,-77.001724
4014 3RD ST SE,SE,20032,38.830251,-77.001723
4010 CALVERT ST NW,NW,20007,38.922355,-77.079377
4016 SOUTH CAPITOL ST SE,SE,20032,38.83057,-77.007357
4022 1ST ST SE,SE,20032,38.830349,-77.005556
4021 BENTON ST NW,NW,20007,38.920921,-77.080048
4633 41ST ST NW,NW,20016,38.950002,-77.080203
4077 MINNESOTA AVE NE,NE,20019,38.896847,-76.947105
4079 MINNESOTA AVE NE,NE,20019,38.896831,-76.946886
4081 MINNESOTA AVE NE,NE,20019,38.896874,-76.946736
4083 MINNESOTA AVE NE,NE,20019,38.896936,-76.946583
4085 MINNESOTA AVE NE,NE,20019,38.896991,-76.946642
4087 MINNESOTA AVE NE,NE,20019,38.897041,-76.946779
4102 14TH ST NW,NW,20011,38.941027,-77.033073
4219 BROOKS ST NE,NE,20019,38.89358,-76.941352
4224 18TH ST NW,NW,20011,38.942567,-77.041515
4285 6TH ST SE,SE,20032,38.826376,-76.999029
4241 FOOTE ST NE,NE,20019,38.897315,-76.940824
4335 HARRISON ST NW,NW,20015,38.95725,-77.085511
4403 14TH ST NW,NW,20011,38.944329,-77.032483
4600 CONNECTICUT AVE NW,NW,20008,38.950233,-77.067573
4602 HILLSIDE RD SE,SE,20019,38.876713,-76.933825
4612 HILLSIDE RD SE,SE,20019,38.876713,-76.933457
4725 MINNESOTA AVE NE,NE,20019,38.9077,-76.934087
4819 IOWA AVE NW,NW,20011,38.949488,-77.032628
4825 NORTH CAPITOL ST NE,NE,20011,38.949633,-77.007976
4907 A ST SE,SE,20019,38.88811,-76.931799
4925 NORTH CAPITOL ST NE,NE,20011,38.950218,-77.008154
5009 D ST SE,SE,20019,38.883685,-76.929977
5054 ASTOR PL SE,SE,20019,38.887292,-76.928478
5061 1ST ST NW,NW,20011,38.952121,-77.011148
5113 A ST SE,SE,20019,38.887502,-76.927247
5131 2ND ST NW,NW,20011,38.953165,-77.013236
5185 MACARTHUR BLVD NW,NW,20016,38.926744,-77.102732
5208 3RD ST NW,NW,20011,38.953829,-77.016205
5253 KARL PL NE,NE,20019,38.901824,-76.922912
5301 CONNECTICUT AVE NW,NW,20015,38.959224,-77.071928
5324 C ST SE,SE,20019,38.884765,-76.9251
5421 KANSAS AVE NW,NW,20011,38.956129,-77.015026
518 9TH ST NE,NE,20002,38.896713,-76.993991
5601 13TH ST NW,NW,20011,38.957581,-77.028976
5615 7TH ST NW,NW,20011,38.958045,-77.022141
5701 DIX ST NE,NE,20019,38.894404,-76.91864
5741 COLORADO AVE NW,NW,20011,38.959503,-77.030172
5810 BLAIR RD NW,NW,20011,38.960566,-77.009832
5812 GEORGIA AVE NW,NW,20011,38.960622,-77.028283
5816 GEORGIA AVE NW,NW,20011,38.9608,-77.028283
5912 14TH ST NW,NW,20011,38.961371,-77.033808
5924 9TH ST NW,NW,20011,38.962089,-77.026423
6101 16TH ST NW,NW,20011,38.965069,-77.035381
6632 GEORGIA AVE NW,NW,20012,38.970836,-77.027683
6800 GEORGIA AVE NW,NW,20012,38.972702,-77.027339
7109 CHESTNUT ST NW,NW,20012,38.976328,-77.019654
7530 GEORGIA AVE NW,NW,20012,38.981631,-77.026901
7723 ALASKA AVE NW,NW,20012,38.983203,-77.027045
1947 H ST NE,NE,20002,38.899993,-76.974769
2220 BRYAN PL SE,SE,20020,38.859721,-76.986721
834 WHEELER HILL DR SE,SE,20032,38.842366,-76.994278
2128 FLAGLER PL NW,NW,20001,38.91891,-77.013738
1743 18TH ST NW,NW,20009,38.913496,-77.041479
3717 T ST NW,NW,20007,38.915583,-77.073488
3920 INGOMAR ST NW,NW,20015,38.958169,-77.079537
300 L ST NE,NE,20002,38.903964,-77.001649
1337 PERRY PL NW,NW,20010,38.936013,-77.031032
1726 4TH ST NW,NW,20001,38.913646,-77.016385
2111 FORT DAVIS ST SE,SE,20020,38.863563,-76.950917
2022 4TH ST NE,NE,20002,38.917678,-77.000849
55 M ST NW,NW,20001,38.905891,-77.011268
4837 KANSAS AVE NW,NW,20011,38.949443,-77.019992
1727 NEW JERSEY AVE NW,NW,20001,38.91337,-77.017288
500 TENNESSEE AVE NE,NE,20002,38.896334,-76.985094
200 35TH ST NE,NE,20019,38.89262,-76.95351
1511 17TH ST SE,SE,20020,38.871504,-76.981024
1613 HOLBROOK ST NE,NE,20002,38.905589,-76.981618
1000 I ST NE,NE,20002,38.901525,-76.99248
632 FLORIDA AVE NW,NW,20001,38.915826,-77.02124
321 DECATUR ST NW,NW,20011,38.948779,-77.016887
2824 BUENA VISTA TER SE,SE,20020,38.855571,-76.967179
424 NEWCOMB ST SE,SE,20032,38.847614,-77.001833
914 LONGFELLOW ST NW,NW,20011,38.957145,-77.026553
4601 BLAINE ST NE,NE,20019,38.891732,-76.936644
1803 CONNECTICUT AVE NW,NW,20009,38.914338,-77.04578
1702 BRENTWOOD RD NE,NE,20018,38.928436,-76.980554
316 62ND ST NE,NE,20019,38.893617,-76.912583
24 Q ST NW,NW,20001,38.910934,-77.0104
15 15TH ST SE,SE,20003,38.889263,-76.983915
1884 COLUMBIA RD NW,NW,20009,38.919023,-77.044221
1431 SHIPPEN LN SE,SE,20020,38.849239,-76.983494
1705 CAPITOL AVE NE,NE,20002,38.909847,-76.987453
1804 13TH ST SE,SE,20020,38.868047,-76.986875
2065 38TH ST SE,SE,20020,38.863025,-76.952427
2314 SOUTHERN AVE SE,SE,20020,38.845327,-76.970728
5308 4TH ST NW,NW,20011,38.954729,-77.018003
1711 H ST NE,NE,20002,38.900012,-76.978427
1353 INGRAHAM ST NW,NW,20011,38.954327,-77.032643
5037 SHERIFF RD NE,NE,20019,38.903354,-76.929183
4632 4TH ST NW,NW,20011,38.94732,-77.017622
5509 5TH ST NW,NW,20011,38.957067,-77.019683
604 F ST NE,NE,20002,38.897547,-76.998131
1818 BURKE ST SE,SE,20003,38.886309,-76.978261
1729 E ST NE,NE,20002,38.895931,-76.979687
5077 SHERIFF RD NE,NE,20019,38.903297,-76.928158
1709 CAPITOL AVE NE,NE,20002,38.909978,-76.987304
710 SHEPHERD RD NW,NW,20011,38.958208,-77.023041
318 ATLANTIC ST SE,SE,20032,38.831172,-77.001026
1616 W ST SE,SE,20020,38.863622,-76.981688
26 R ST NW,NW,20001,38.912411,-77.010058
58 SEATON PL NW,NW,20001,38.914653,-77.010993
2515 ALABAMA AVE SE,SE,20020,38.857395,-76.969071
2497 ALABAMA AVE SE,SE,20020,38.856717,-76.969819
513 FRANKLIN ST NE,NE,20017,38.925395,-76.998785
1337 KENYON ST NW,NW,20010,38.929911,-77.031111
1620 1ST ST NE,NE,20002,38.912047,-77.006723
3126 RITTENHOUSE ST NW,NW,20015,38.969588,-77.063404
1439 SOUTH CAROLINA AVE SE,SE,20003,38.886735,-76.984244
3987 BLAINE ST NE,NE,20019,38.891698,-76.94754
2405 SAVANNAH ST SE,SE,20020,38.848039,-76.969765
10 DANBURY ST SE,SE,20032,38.82802,-77.00704
12 DANBURY ST SE,SE,20032,38.828017,-77.006973
4239 1ST ST SE,SE,20032,38.828002,-77.006165
409 RITTENHOUSE ST NW,NW,20011,38.965336,-77.018463
1603 LINCOLN RD NE,NE,20002,38.911305,-77.00862
703 ATLANTIC ST SE,SE,20032,38.83076,-76.996311
905 19TH ST NE,NE,20002,38.902363,-76.975977
155 RANDOLPH PL NW,NW,20001,38.913522,-77.013736
914 DECATUR ST NW,NW,20011,38.948101,-77.026206
1357 KENNEDY ST NW,NW,20011,38.956455,-77.032279
5119 2ND ST NW,NW,20011,38.952882,-77.013221
1428 G ST SE,SE,20003,38.881465,-76.984547
5523 HUNT PL NE,NE,20019,38.901371,-76.921405
6104 13TH ST NW,NW,20011,38.96476,-77.03026
246 GALLATIN ST NW,NW,20011,38.952049,-77.015143
1605 U ST SE,SE,20020,38.865129,-76.981927
756 ROCK CREEK CHURCH RD NW,NW,20010,38.936312,-77.02361
901 MISSOURI AVE NW,NW,20011,38.960652,-77.026235
4306 ORD ST NE,NE,20019,38.908813,-76.94163
1913 P ST SE,SE,20020,38.871854,-76.976644
1373 NICHOLSON ST NW,NW,20011,38.960419,-77.032751
1525 19TH ST SE,SE,20020,38.871041,-76.977623
4100 14TH ST NW,NW,20011,38.94097,-77.033064
28 GALVESTON PL SW,SW,20032,38.824231,-77.008484
220 ALLISON ST NW,NW,20011,38.944994,-77.01482
2755 ORDWAY ST NW,NW,20008,38.935929,-77.057554
2801 25TH ST NE,NE,20018,38.926784,-76.970953
449 LAMONT ST NW,NW,20010,38.931437,-77.019716
2335 ALTAMONT PL SE,SE,20020,38.863929,-76.971287
1222 CONGRESS ST SE,SE,20032,38.841916,-76.989106
3400 N ST NW,NW,20007,38.906651,-77.067958
1848 CAPITOL AVE NE,NE,20002,38.911729,-76.985344
335 35TH ST NE,NE,20019,38.894478,-76.955493
1261 U ST SE,SE,20020,38.866143,-76.987531
3051 30TH ST SE,SE,20020,38.851258,-76.964603
1606 D ST SE,SE,20003,38.884285,-76.981869
419 LEBAUM ST SE,SE,20032,38.848551,-77.000985
520 EASTERN AVE NE,NE,20019,38.896596,-76.914539
4234 GAULT PL NE,NE,20019,38.899229,-76.941464
1270 SIMMS PL NE,NE,20002,38.908938,-76.983223
3713 WINFIELD LN NW,NW,20007,38.912239,-77.07247
712 12TH ST NE,NE,20002,38.899396,-76.990535
6219 WESTERN AVE NW,NW,20015,38.972365,-77.070537
930 SYCAMORE DR SE,SE,20032,38.845834,-76.992148
3917 W ST NW,NW,20007,38.919361,-77.078067
2020 NAYLOR RD SE,SE,20020,38.871867,-76.975344
1837 KENDALL ST NE,NE,20002,38.912191,-76.986225
316 OGLETHORPE ST NE,NE,20011,38.961497,-77.002049
3243 CHESTNUT ST NW,NW,20015,38.980212,-77.05884
1235 QUEEN ST NE,NE,20002,38.906414,-76.986081
2221 13TH ST NE,NE,20018,38.919921,-76.987208
710 C ST NE,NE,20002,38.893752,-76.995653
1415 HOLBROOK ST NE,NE,20002,38.903696,-76.982857
44 SEATON PL NW,NW,20001,38.914653,-77.010642
5110 7TH ST NW,NW,20011,38.952389,-77.022367
5030 SOUTH DAKOTA AVE NE,NE,20017,38.950352,-76.994208
4007 13TH ST SE,SE,20032,38.836314,-76.987468
17 BATES ST NW,NW,20001,38.910541,-77.009784
6226 GEORGIA AVE NW,NW,20011,38.965779,-77.027899
4203 JENIFER ST NW,NW,20015,38.959233,-77.082279
3912 INGOMAR ST NW,NW,20015,38.958175,-77.07883
618 COLUMBIA RD NW,NW,20001,38.928125,-77.021485
2329 13TH PL NE,NE,20018,38.920654,-76.986998
2800 16TH PL NE,NE,20018,38.925774,-76.981799
3423 5TH WEST ST SE,SE,20032,38.83923,-76.999613
1720 SWANN ST NW,NW,20009,38.91468,-77.040106
23 QUINCY PL NE,NE,20002,38.911689,-77.007939
3238 R ST NW,NW,20007,38.913464,-77.065421
157 CHESAPEAKE ST SW,SW,20032,38.828867,-77.010921
1668 WISCONSIN AVE NW,NW,20007,38.912529,-77.066313
1352 W ST NE,NE,20018,38.919349,-76.984485
5352 AMES ST NE,NE,20019,38.890955,-76.923804
319 BURNS ST SE,SE,20019,38.885841,-76.946286
2904 8TH ST NE,NE,20017,38.92651,-76.995238
2717 ORDWAY ST NW,NW,20008,38.93447,-77.055872
928 P ST NW,NW,20001,38.909426,-77.025254
4513 MEADE ST NE,NE,20019,38.905868,-76.936363
4304 RIVER RD NW,NW,20016,38.951392,-77.084358
1517 GALES ST NE,NE,20002,38.898492,-76.98272
4702 15TH ST NW,NW,20011,38.94742,-77.034794
3351 BAKER ST NE,NE,20019,38.892593,-76.958263
1457 HOLBROOK ST NE,NE,20002,38.904401,-76.982427
1245 JACKSON ST NE,NE,20017,38.929493,-76.988643
5310 14TH ST NW,NW,20011,38.954569,-77.033749
814 49TH ST NE,NE,20019,38.90051,-76.931948
206 ELM ST NW,NW,20001,38.917433,-77.014968
3866 9TH ST SE,SE,20032,38.833217,-76.991389
3876 9TH ST SE,SE,20032,38.832754,-76.990753
4504 HUNT PL NE,NE,20019,38.900835,-76.936838
55 M ST NE,NE,20002,38.905457,-77.007015
3812 V ST SE,SE,20020,38.864795,-76.951308
3008 NELSON PL SE,SE,20019,38.875408,-76.964194
1312 GALLAUDET ST NE,NE,20002,38.912733,-76.987758
2322 SOUTHERN AVE SE,SE,20020,38.845449,-76.970564
1240 SIMMS PL NE,NE,20002,38.909239,-76.984019
312 ASPEN ST NW,NW,20012,38.972127,-77.016949
4019 KANSAS AVE NW,NW,20011,38.940343,-77.026732
2910 CLINTON ST NE,NE,20018,38.929681,-76.965469
1220 3RD ST NE,NE,20002,38.905971,-77.002376
2115 NEWPORT PL NW,NW,20037,38.908046,-77.047277
4909 AYERS PL SE,SE,20019,38.888746,-76.931674
1520 ISHERWOOD ST NE,NE,20002,38.895643,-76.982552
400 GALLOWAY ST NE,NE,20011,38.953165,-76.998853
2732 SHERMAN AVE NW,NW,20001,38.925693,-77.025996
1824 MONROE ST NW,NW,20010,38.933092,-77.042431
3807 W ST SE,SE,20020,38.862696,-76.951738
629 LAMONT ST NW,NW,20010,38.931478,-77.022409
911 3RD ST NE,NE,20002,38.901838,-77.001808
1409 NEW JERSEY AVE NW,NW,20001,38.908912,-77.015689
313 PEABODY ST NE,NE,20011,38.962506,-77.002226
601 A ST NE,NE,20002,38.890795,-76.998168
1616 MARION ST NW,NW,20001,38.912091,-77.02158
1920 9TH ST NW,NW,20001,38.916202,-77.024238
3653 13TH ST NW,NW,20010,38.935816,-77.029491
1200 FLORIDA AVE NE,NE,20002,38.902863,-76.989918
4904 GEORGIA AVE NW,NW,20011,38.950076,-77.027475
1622 GOOD HOPE RD SE,SE,20020,38.866292,-76.981685
501 32ND ST SE,SE,20019,38.882631,-76.961642
6707 14TH ST NW,NW,20012,38.971628,-77.03315
1029 48TH ST NE,NE,20019,38.903969,-76.933461
2626 GEORGIA AVE NW,NW,20001,38.924963,-77.022905
459 M ST NW,NW,20001,38.905928,-77.018193
823 13TH ST NE,NE,20002,38.901099,-76.988103
707 JEFFERSON ST NE,NE,20011,38.956171,-76.994893
1203 EUCLID ST NW,NW,20009,38.923972,-77.028336
566 49TH PL NE,NE,20019,38.897073,-76.931916
763 19TH ST NE,NE,20002,38.899244,-76.975972
4630 HILLSIDE RD SE,SE,20019,38.876715,-76.9328
2706 ONTARIO RD NW,NW,20009,38.924493,-77.040612
1541 25TH ST SE,SE,20020,38.871236,-76.971190000000007
318 I ST NE,NE,20002,38.901527,-77.000994
127 VICTOR ST NE,NE,20011,38.943271,-77.004808
195 35TH ST NE,NE,20019,38.892622,-76.95287
5318 B ST SE,SE,20019,38.886128,-76.925013
1710 EUCLID ST NW,NW,20009,38.922959,-77.039392
6207 12TH ST NW,NW,20011,38.965272,-77.028357
3541 14TH ST NW,NW,20010,38.936109,-77.032469
4021 3RD ST SE,SE,20032,38.830172,-77.00231
927 11TH ST NE,NE,20002,38.902179,-76.991311
238 RHODE ISLAND AVE NW,NW,20001,38.914265,-77.015611
1646 FORT DUPONT ST SE,SE,20020,38.865996,-76.945541
520 N ST SW,SW,20024,38.873578,-77.018346
5057 SHERIFF RD NE,NE,20019,38.903227,-76.928775
1712 3RD ST NW,NW,20001,38.913121,-77.01549
